full_path,emotion_confidence,seed,quality_score,original_caption,emotion_type
05919,0.615,5919,0.9985,Picture of a little girl. The hair is blonde. Hair color is blonde. Eyes are brown. Face looks very sad,sad
11984,0.6133,11984,0.632,Picture of a woman. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
19770,0.6133,19770,0.662,Picture of a man. The hair is black. Hair color is brown. Eyes are open. Face looks very sad,sad
04405,0.6133,4405,0.7812,Picture of a man wearing glasses and a suit. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly slightly,sad
13523,0.6133,13523,0.873,Picture of a man in a suit and tie. The hair is bald. Hair color is light brown. Eyes are open. Face looks slightly slightly,sad
17554,0.6133,17554,0.8164,Picture of a man with a beard and glasses. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
06693,0.6133,6693,0.8457,Picture of a woman with a white hat. The hair is brown. Hair color is brown. Eyes are blue. Face looks like a woman,sad
02046,0.6133,2046,0.888,Picture of a man with glasses and a beard. The hair is white. Hair color is white. Eyes are open. Face looks slightly slightly,sad
15995,0.6133,15995,0.7773,Picture of a woman. The hair is blonde. Hair color is blonde. Eyes are open. Face looks very at the camera,sad
16764,0.6133,16764,0.855,Picture of a man with glasses and a microphone. The hair is bald. Hair color is light brown. Eyes are open. Face looks slightly slightly,sad
01661,0.6133,1661,0.6406,Picture of a man with a mustache and moust. The hair is gray. Hair color is light brown. Eyes are open. Face looks slightly slightly,sad
08042,0.6133,8042,0.9546,Picture of a man. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly slightly,sad
04670,0.6113,4670,0.954,Picture of a woman with a green shirt. The hair is brown. Hair color is brown. Eyes are open. Face looks very sad,sad
16185,0.6113,16185,0.9946,Picture of a woman. The hair is long. Hair color is brown. Eyes are open. Face looks slightly at camera,sad
15097,0.6113,15097,0.8916,Picture of a man and woman. The hair is wet. Hair color is brown. Eyes are open. Face looks to the left,sad
00752,0.6113,752,0.991,Picture of a woman with blue hair. The hair is blue. Hair color is blue. Eyes are blue. Face looks like a woman,sad
11617,0.6113,11617,0.976,Picture of a young boy. The hair is brown. Hair color is brown. Eyes are big. Face looks very sad,sad
08527,0.6113,8527,0.731,Picture of a man. The hair is brown. Hair color is red. Eyes are open. Face looks up,sad
16574,0.6113,16574,0.995,Picture of a woman singing into a microphone. The hair is long. Hair color is blonde. Eyes are open. Face looks to the right,sad
11592,0.6113,11592,0.693,Picture of a woman with glasses on. The hair is blonde. Hair color is blonde. Eyes are open. Face looks like a woman,sad
02574,0.6113,2574,0.9927,Picture of a woman with a tia on her head. The hair is black. Hair color is black. Eyes are black. Face looks like a princess,sad
03363,0.6113,3363,0.995,Picture of a man with a nose ring. The hair is black. Hair color is black. Eyes are open. Face looks like a man,sad
00410,0.6113,410,0.992,Picture of a girl with long blonde hair. The hair is blonde. Hair color is blonde. Eyes are blue. Face looks very blue,sad
13808,0.6113,13808,0.983,Picture of a person with a black mask on. The hair is black. Hair color is black. Eyes are closed. Face looks like a bird,sad
17347,0.6113,17347,0.938,Picture of a woman with glasses. The hair is long. Hair color is black. Eyes are open. Face looks slightly slightly,sad
00282,0.6113,282,0.7056,Picture of a woman wearing sunglasses. The hair is black. Hair color is black. Eyes are black. Face looks slightly to the left,sad
04251,0.6113,4251,1.0,Picture of a woman. The hair is blonde. Hair color is blonde. Eyes are blue. Face looks very young,sad
18896,0.6113,18896,0.8105,Picture of a woman with red hair. The hair is brown. Hair color is red. Eyes are closed. Face looks down,sad
02880,0.6113,2880,0.994,Picture of a man with glasses and a hat. The hair is long. Hair color is red. Eyes are open. Face looks slightly to the left,sad
02128,0.6113,2128,0.9653,Picture of a man. The hair is black. Hair color is black. Eyes are open. Face looks slightly to the left,sad
11354,0.6113,11354,0.772,Picture of a woman. The hair is messy. Hair color is brown. Eyes are open. Face looks very sad,sad
00142,0.6113,142,0.6514,Picture of a young girl. The hair is blonde. Hair color is brown. Eyes are open. Face looks like a baby,sad
16925,0.6094,16925,0.9824,Picture of a little girl. The hair is messy. Hair color is blonde. Eyes are open. Face looks like a little girl,sad
01722,0.6094,1722,0.9893,Picture of a woman with a hair curl. The hair is long. Hair color is black. Eyes are open. Face looks down,sad
18096,0.6094,18096,0.9927,"Picture of a woman with long hair. The hair is long. Hair color is a great way to get the perfect look. Eyes are beautiful, but they are not the only things that are beautiful. Face looks like a woman",sad
00104,0.6094,104,0.9683,Picture of a girl with face paint. The hair is brown. Hair color is brown. Eyes are covered with glitter. Face looks like a butterfly,sad
08830,0.6094,8830,0.875,Picture of a woman with a microphone. The hair is long. Hair color is brown. Eyes are open. Face looks to the left,sad
00265,0.6094,265,0.9136,Picture of a man. The hair is black. Hair color is black. Eyes are open. Face looks slightly slightly,sad
06446,0.6074,6446,0.686,Picture of a man. The hair is gray. Hair color is light brown. Eyes are open. Face looks slightly slightly,sad
13884,0.6074,13884,0.942,Picture of a man. The hair is short. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
13558,0.6074,13558,0.848,Picture of a woman. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly at camera,sad
08047,0.6074,8047,0.994,Picture of a little girl. The hair is brown. Hair color is brown. Eyes are brown. Face looks like a baby,sad
16821,0.6074,16821,0.9785,Picture of a girl with a hair in a ponytail. The hair is long. Hair color is brown. Eyes are open. Face looks like a girl,sad
14438,0.6074,14438,0.6655,Picture of a man with glasses and a cat. The hair is gray. Hair color is brown. Eyes are open. Face looks surprised,sad
11559,0.6074,11559,0.939,Picture of a woman. The hair is brown. Hair color is brown. Eyes are open. Face looks like a face,sad
05159,0.6074,5159,0.997,Picture of a young asian woman. The hair is long and dark. Hair color is a natural beauty. Eyes are the best makeup for asian women. Face looks like a girl,sad
00408,0.6074,408,0.966,Picture of a girl with a butterfly on her face. The hair is curly. Hair color is blue. Eyes are blue. Face looks like a bird,sad
19339,0.6074,19339,0.9863,Picture of a man with glasses and a tie. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly slightly,sad
00199,0.6074,199,0.985,Picture of a woman. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly to the left,sad
07023,0.6074,7023,0.987,Picture of a man. The hair is dark. Hair color is dark. Eyes are open. Face looks slightly at camera,sad
04297,0.6074,4297,0.999,Picture of a woman with a hat on. The hair is blonde. Hair color is blonde. Eyes are open. Face looks like a woman,sad
03059,0.6074,3059,0.9956,Picture of a man and woman. The hair is blonde. Hair color is blonde. Eyes are open. Face looks like a woman,sad
01407,0.6074,1407,0.813,Picture of a man. The hair is black. Hair color is brown. Eyes are open. Face looks slightly,sad
18881,0.6074,18881,0.9546,Picture of a man with a beard. The hair is dark. Hair color is brown. Eyes are open. Face looks very sad,sad
16438,0.6074,16438,0.746,Picture of a woman with colorful makeup. The hair is gray. Hair color is white. Eyes are open. Face looks like a rainbow,sad
09736,0.6074,9736,0.7983,Picture of a man. The hair is white. Hair color is white. Eyes are closed. Face looks slightly slightly,sad
11103,0.6074,11103,0.866,Picture of a woman with glasses and a black shirt. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly,sad
02732,0.6074,2732,0.99,Picture of a man with a black shirt. The hair is brown. Hair color is blonde. Eyes are open. Face looks slightly at camera,sad
19029,0.6074,19029,0.793,Picture of a man with glasses and a microphone. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
07173,0.6074,7173,0.99,"Picture of a beautiful young woman with red hair. The hair is red and has long, straight bangs. Hair color is a very popular choice for asian women. Eyes are red, red hair, red hair, red hair, red hair, red hair,. Face looks like a girl",sad
12666,0.6074,12666,0.9717,Picture of a girl. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly,sad
04853,0.6074,4853,0.96,Picture of a woman with glasses and a scarf around her neck. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly to the left,sad
09822,0.6074,9822,0.9917,Picture of a young boy. The hair is blonde. Hair color is blonde. Eyes are blue. Face looks very sad,sad
09888,0.6074,9888,0.8706,Picture of a man with a hat on. The hair is brown. Hair color is blue. Eyes are open. Face looks to the left,sad
15238,0.6074,15238,0.969,Picture of a man. The hair is dark. Hair color is brown. Eyes are open. Face looks very at the camera,sad
06010,0.606,6010,0.978,Picture of a girl. The hair is brown. Hair color is brown. Eyes are open. Face looks like a girl,sad
06433,0.606,6433,0.8223,Picture of a man. The hair is gray. Hair color is gray. Eyes are open. Face looks slightly slightly,sad
12904,0.606,12904,0.714,Picture of a little girl. The hair is brown. Hair color is blonde. Eyes are open. Face looks like a bird,sad
10139,0.606,10139,0.9424,Picture of a man with glasses and a tie. The hair is bald. Hair color is blonde. Eyes are open. Face looks to the left,sad
17645,0.606,17645,0.8066,Picture of a girl. The hair is long. Hair color is black. Eyes are open. Face looks very sad,sad
01557,0.606,1557,0.999,Picture of a girl. The hair is blonde. Hair color is blonde. Eyes are blue. Face looks like a doll,sad
01406,0.606,1406,0.6333,Picture of a man. The hair is blonde. Hair color is red. Eyes are open. Face looks slightly slightly,sad
10604,0.604,10604,0.725,Picture of a woman with glasses. The hair is long. Hair color is red. Eyes are blue. Face looks slightly slightly,sad
11568,0.604,11568,0.9976,Picture of a man with glasses and a tie. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly slightly,sad
19493,0.604,19493,0.7812,Picture of a woman with long black hair. The hair is long. Hair color is black. Eyes are open. Face looks slightly to the left,sad
11702,0.604,11702,0.998,Picture of a beautiful young woman with long brown hair. The hair is long. Hair color is a great way to get the look of a natural. Eyes are brown. Face looks very beautiful,sad
01687,0.604,1687,0.893,Picture of a man with a beard and sunglasses. The hair is long. Hair color is brown. Eyes are open. Face looks like a man,sad
01566,0.604,1566,0.766,Picture of a little girl with a purple nose patch. The hair is brown. Hair color is brown. Eyes are open. Face looks like a little girl,sad
18917,0.604,18917,0.89,Picture of a bald man. The hair is bald. Hair color is light brown. Eyes are open. Face looks slightly slightly,sad
08827,0.604,8827,0.9873,Picture of a man wearing glasses and a hat. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
11148,0.604,11148,0.997,Picture of two girls. The hair is long. Hair color is brown. Eyes are open. Face looks like a girl,sad
06155,0.604,6155,0.9966,Picture of a man with long hair. The hair is long. Hair color is brown. Eyes are open. Face looks slightly to the left,sad
06223,0.604,6223,0.9897,Picture of a man. The hair is brown. Hair color is brown. Eyes are open. Face looks very serious,sad
02911,0.604,2911,0.9927,Picture of a man. The hair is short. Hair color is dark. Eyes are open. Face looks slightly to the left,sad
12696,0.604,12696,0.854,Picture of a man with a beard. The hair is blonde. Hair color is blonde. Eyes are blue. Face looks slightly at camera,sad
14320,0.604,14320,0.7812,Picture of a man with a beard and glasses. The hair is long. Hair color is brown. Eyes are closed. Face looks slightly slightly,sad
05615,0.604,5615,0.758,Picture of a young boy. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly,sad
14355,0.604,14355,0.9956,"Picture of a young girl with green hair and a pink flower in her hair. The hair is green and has a flower in it. Hair color is a great way to get your kids'hair color. Eyes are the window to the world of the world, and the world is in your hands. Face looks like a doll",sad
07683,0.604,7683,0.7026,Picture of a man with glasses and a tie. The hair is black. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
